5.2305,16.694,3.3503,2.3057,1.16,0.59341,4.1246,4.1168,6.5507,3.5677,6.1071,5.5288,24.764,22.418,4.9214,5.8342,3.7225,3.6319,9.3548,4.9155,5.7028,4.6405,-2.6421,0.74925,1.5237,1.6642,1.4261,2.4845,1.8493,4.228,24.615,17.418,13.277,0.74721,3.6763,-3.0269,3.3708,6.6842,9.2187,23.587,13.551,23.302,0.99751,0,1.2415,0.82005,2.2386,2.7677,3.5322,1.0115,-1.228,4.9777,4.4142,7.8644,3.7421,5.7392,3.9925,3.3637,6.112,2.0304,6.8965,4.2303,16.174,2.8585,3.599,5059.6,7.2489,3.7637,3.8021,2.6033,2.5853,1.865,4.7386,2.8804,0,3.1089,5.6134,4.8601,3.5268,3.3409,7.5733,0.45154,1.2624,2.2057,2.1389,2.5023,16.409,1.1252,0.82869,0,4.6716,5.3299,64.75,4.7931,0.65393,0.70106,4.2721,8.5925,14.466,0.76742,0,0,8.6474,3.775,6.0855,9.2371,11.131,8.7315
5.2305,13.116,1.1168,2.8821,0.57998,3.5604,5.1558,8.2335,5.4589,6.2434,4.8856,2.7644,56.281,32.88,6.5619,6.6676,4.6531,0.90796,-1.5591,3.277,7.1285,9.2811,7.0456,7.4925,1.5237,0,0,0,7.3973,6.3421,16.053,9.2894,7.2422,5.2305,8.578,4.5404,2.2472,5.8487,7.375,12.973,25.748,34.953,2.4938,0.63322,1.2415,16.401,5.9695,0.55353,48.274,25.288,25.788,2.4889,2.2071,0.98305,3.7421,2.8696,0,5.0455,6.112,1.0152,4.3103,3.1727,1.0109,11.434,9.5974,6.4618,9.9672,5.6455,4.7526,1.7355,1.7236,0.93248,2.3693,4.3206,7.849,7.2542,1.1227,3.8881,14.107,8.9091,17.987,14.449,3.1559,0.55141,2.1389,0.8341,15.041,5.626,4.1434,7.3673,3.1144,0,1.4716,2.7389,3.2697,1.4021,3.2041,0.95473,11.573,4.6045,0.81937,1.2474,1.7295,3.775,8.114,6.1581,1.5901,1.2474
8.2193,11.924,8.9342,1.1528,1.16,0.59341,5.1558,2.4701,0,8.9192,3.6642,1.8429,38.271,37.363,6.5619,0.83345,0,2.7239,4.6774,8.1925,2.8514,4.6405,1.7614,1.4985,0,1.6642,2.8521,7.4534,-1.8493,4.228,7.4916,18.579,15.691,-1.4944,1.2254,4.5404,7.8652,5.0132,7.375,11.793,17.617,26.215,0.99751,-0.63322,1.2415,-0.82005,0.74619,0.55353,7.0645,3.0346,4.9121,1.2444,-1.1036,1.9661,1.2474,2.8696,5.3234,0.84092,0,1.0152,0.86206,1.0576,0,2.8585,5.9984,4.3079,6.3428,2.8227,3.8021,0.86776,0.86178,0.93248,3.5539,4.3206,1.9622,1.0363,3.368,0.97203,2.3512,0,7.5733,0.45154,0,0,2.1389,0.8341,2.7348,2.2504,3.3148,3.6836,1.5572,1.7766,4.4148,2.7389,0.65393,4.9074,1.068,0,0.96442,3.0697,3.2775,4.9894,1.7295,0,4.057,3.079,1.5901,1.2474
2.2416,13.116,6.7007,5.7642,5.2198,3.5604,6.1869,3.2934,3.2753,10.703,12.214,11.979,49.527,46.331,3.281,3.3338,5.5837,4.5398,4.6774,14.746,5.7028,9.2811,2.6421,2.2477,1.5237,3.3284,-2.8521,9.9379,5.548,16.912,14.983,24.385,20.52,5.2305,2.4509,9.0808,5.618,4.1776,33.187,14.152,6.7757,43.691,3.4913,9.4983,3.7244,0,0.74619,1.6606,5.8871,10.115,6.1401,3.7333,5.5178,2.9492,4.9894,7.174,7.9851,32.796,52.97,5.0759,6.0344,11.633,12.13,4.2877,5.9984,3.2309,27.183,14.114,14.258,5.2066,0.86178,1.865,1.1846,5.7608,3.9245,3.1089,3.368,2.9161,7.0535,5.5682,5.68,3.6124,0.63118,0.55141,3.2083,5.0046,28.715,3.3756,4.1434,2.7627,1.5572,0,5.8864,5.4778,3.2697,4.2064,5.3401,4.7736,1.9288,3.8371,0.81937,1.2474,3.459,5.6625,6.0855,6.1581,4.7704,3.7421
5.9777,19.078,3.3503,2.3057,2.8999,2.3736,3.0935,4.9401,8.7342,8.0273,12.214,0.92147,38.271,28.396,0,5.0007,3.7225,4.5398,3.1183,4.9155,0,4.6405,13.21,0.74925,0,0,1.4261,3.7267,9.2466,12.684,16.053,17.418,15.691,2.9888,-1.2254,6.0539,8.9889,3.3421,7.375,8.2553,9.4859,14.564,1.995,2.5329,1.8622,1.6401,0,0,3.5322,1.0115,1.228,1.2444,3.3107,4.9153,2.4947,2.8696,5.3234,2.5228,2.0373,2.0304,5.1723,3.1727,3.0326,1.4292,1.1997,2.1539,6.3428,4.7046,1.901,1.7355,4.3089,0.93248,2.3693,5.7608,1.9622,5.1815,0,1.9441,9.4047,4.4546,3.7867,0.45154,0.63118,0,3.2083,3.3364,5.4696,2.2504,0,1.8418,1.5572,3.5533,1.4716,0,0.65393,4.2064,1.068,2.8642,1.9288,2.3023,2.4581,3.7421,1.7295,3.775,0,4.6186,3.1803,2.4947
8.9665,11.924,6.7007,3.4585,1.7399,2.3736,5.1558,5.7635,6.5507,5.3515,7.3285,1.8429,40.522,43.342,4.9214,4.1673,2.7918,5.4478,6.2366,4.9155,2.8514,7.4248,2.6421,1.4985,0,0,1.4261,2.4845,5.548,6.3421,17.124,10.451,15.691,2.2416,3.6763,7.5673,1.1236,4.1776,7.375,16.511,14.906,14.564,1.4963,1.2664,0.62074,1.6401,0,1.1071,21.193,15.173,17.192,3.7333,2.2071,1.9661,3.7421,2.8696,3.9925,2.5228,3.056,0,0.86206,3.1727,2.0217,1.4292,5.9984,0,4.5306,2.8227,1.901,2.6033,0.86178,1.865,2.3693,0,1.9622,0,2.2454,0.97203,2.3512,3.3409,6.6267,0,0.63118,1.6542,1.0694,1.6682,8.2044,0,0.82869,0,0,3.5533,1.4716,0,1.3079,2.1032,1.068,2.8642,0.96442,2.3023,0,0,0,-3.775,4.057,7.6976,4.7704,3.7421
8.2193,7.1544,5.5839,2.3057,0,1.1868,4.1246,1.6467,4.3671,1.7838,4.8856,3.6859,51.779,19.429,3.281,0.83345,-0.93061,0.90796,6.2366,24.577,4.2771,1.8562,3.5228,1.4985,1.5237,0,0,8.6957,3.6986,4.228,11.772,23.223,15.691,0,2.4509,4.5404,52.81,5.8487,9.2187,16.511,12.196,14.564,1.4963,0,-0.62074,0.82005,1.4924,0.55353,7.0645,2.023,1.228,0,1.1036,0,1.2474,2.8696,2.6617,0.84092,0,1.0152,0,1.0576,1.0109,2.8585,3.599,10.77,4.5306,1.8818,1.901,0,0.86178,0,1.1846,2.8804,0.98112,1.0363,0,0,-1.1756,2.2273,8.52,0.45154,0,0,0,0,4.1022,1.1252,0,2.7627,3.1144,0,1.4716,2.0542,44.467,4.9074,0,0,0,2.3023,-0.81937,-1.2474,0,-1.8875,2.0285,1.5395,3.1803,2.4947
5.2305,5.962,6.7007,2.8821,3.4799,1.7802,3.0935,4.9401,4.3671,8.9192,10.993,10.136,38.271,46.331,1.6405,3.3338,5.5837,0.90796,4.6774,6.554,5.7028,0.92811,1.7614,3.7462,0,0,-2.8521,7.4534,3.6986,10.57,285.75,3.4835,6.0352,4.4832,6.1272,-1.5135,2.2472,9.1908,11.062,15.331,20.327,17.477,1.4963,3.1661,2.483,0.82005,2.2386,0.55353,3.5322,5.0576,3.684,2.4889,-1.1036,3.9322,4.9894,2.8696,3.9925,21.023,3.056,0,1.7241,4.2303,4.0434,0,3.599,8.6158,11.779,8.4682,7.6041,0.86776,1.7236,1.865,0,2.8804,1.9622,4.1452,2.2454,1.9441,1.1756,3.3409,2.84,1.3546,0,0,3.2083,2.5023,16.409,2.2504,0,0.92091,1.5572,1.7766,0,0,1.3079,3.5053,3.2041,1.9095,1.9288,0,1.6387,2.4947,1.7295,0,4.057,3.079,9.5408,7.4842
11.208,11.924,23.452,2.3057,1.7399,1.1868,4.1246,4.1168,3.2753,6.2434,12.214,6.4503,22.512,28.396,9.8429,6.6676,2.7918,3.6319,3.1183,3.277,2.8514,0.92811,14.972,1.4985,1.5237,1.6642,0,7.4534,3.6986,6.3421,14.983,17.418,18.106,2.2416,0,6.0539,11.236,6.6842,9.2187,20.049,18.972,13.107,2.4938,2.5329,1.2415,0.82005,1.4924,1.6606,0,0,4.9121,4.9777,6.6213,5.8983,0,4.3044,5.3234,4.2046,5.0933,5.0759,4.3103,6.3454,6.0652,0,1.1997,2.1539,6.3428,1.8818,6.6536,0.86776,1.7236,3.7299,-2.3693,1.4402,0.98112,2.0726,3.368,0.97203,4.7024,6.6818,9.4667,1.8062,1.2624,1.6542,3.2083,2.5023,8.2044,1.1252,2.4861,0.92091,6.2287,5.3299,2.9432,1.3694,0.65393,1.4021,2.136,2.8642,1.9288,1.5348,0.81937,1.2474,10.377,1.8875,8.114,4.6186,7.9506,6.2368
6.7249,5.962,6.7007,1.7293,2.3199,1.1868,3.0935,4.1168,8.7342,4.4596,7.3285,5.5288,42.774,50.814,21.326,3.3338,1.8612,0.90796,7.7957,11.469,8.5542,6.4967,0,1.4985,4.5712,4.9926,1.4261,2.4845,5.548,12.684,5.3511,13.934,8.4492,2.2416,6.1272,3.0269,3.3708,3.3421,9.2187,8.2553,12.196,20.389,1.4963,3.1661,1.2415,0,1.4924,0.55353,16.484,9.1037,7.3681,6.2222,7.7249,1.9661,2.4947,2.8696,3.9925,4.2046,1.0187,1.0152,1.7241,10.576,3.0326,2.8585,2.3993,5.3849,10.873,3.7637,4.7526,0.86776,1.7236,3.7299,2.3693,4.3206,3.9245,2.0726,2.2454,12.636,11.756,3.3409,0.94667,1.8062,0.63118,0.55141,3.2083,0,10.939,2.2504,9.1156,2.7627,1.5572,1.7766,2.9432,0,16.348,11.217,1.068,5.7284,1.9288,52.952,19.665,29.937,6.9179,22.65,0,3.079,4.7704,3.7421
8.2193,22.655,3.3503,1.1528,0.57998,0.59341,2.0623,2.4701,2.1836,5.3515,2.4428,6.4503,33.769,13.451,8.2024,1.6669,0.93061,0,-1.5591,6.554,4.2771,11.137,2.6421,6.7432,3.0475,0,0,2.4845,5.548,4.228,22.475,18.579,13.277,1.4944,2.4509,3.0269,0,5.0132,5.5312,21.228,10.841,13.107,0.99751,1.2664,1.2415,0.82005,0.74619,0.55353,7.0645,2.023,4.9121,0,3.3107,1.9661,2.4947,2.8696,2.6617,0,1.0187,1.0152,0,1.0576,1.0109,22.868,1.1997,5.3849,0.90611,0,0,0.86776,0.86178,0.93248,2.3693,17.282,0.98112,0,0,0.97203,3.5268,2.2273,8.52,-0.45154,0.63118,-1.1028,0,2.5023,0,2.2504,1.6574,0.92091,1.5572,0,2.9432,0,-0.65393,2.1032,1.068,2.8642,0,0,0.81937,1.2474,0,0,0,3.079,1.5901,1.2474
33.624,9.5392,3.3503,23.633,15.079,13.055,3.0935,2.4701,4.3671,23.19,18.321,22.115,6.7537,22.418,4.9214,1.6669,4.6531,2.7239,3.1183,8.1925,0,1.8562,6.1649,3.7462,1.5237,1.6642,-1.4261,24.845,18.493,8.4561,16.053,8.1282,9.6563,17.186,20.832,16.648,4.4944,5.8487,16.594,15.331,25.748,21.846,21.945,30.395,13.036,1.6401,0.74619,2.2141,11.774,8.0921,14.736,4.9777,3.3107,8.8475,3.7421,2.8696,7.9851,42.046,3.056,2.0304,4.3103,4.2303,6.0652,5.7169,2.3993,4.3079,51.648,41.4,38.021,5.2066,4.3089,5.5949,45.016,2.8804,0.98112,2.0726,3.368,16.524,3.5268,3.3409,10.413,3.1608,1.8935,1.1028,29.944,3.3364,17.776,5.626,0.82869,125.24,4.6716,3.5533,4.4148,1.3694,0.65393,2.8042,3.2041,2.8642,2.8933,0.76742,14.749,22.452,3.459,3.775,174.45,10.777,28.622,22.452
10.461,7.1544,1.1168,1.7293,1.7399,1.1868,5.1558,2.4701,3.2753,6.2434,8.5499,4.6073,36.02,50.814,4.9214,5.0007,0.93061,1.8159,15.591,6.554,5.7028,2.7843,0,2.2477,7.6187,1.6642,2.8521,8.6957,7.3973,4.228,20.334,9.2894,8.4492,4.4832,4.9017,3.0269,2.2472,5.0132,11.062,12.973,9.4859,17.477,1.4963,1.8997,2.483,1.6401,0.74619,1.6606,2.3548,4.0461,-2.456,7.4666,4.4142,7.8644,2.4947,4.3044,2.6617,3.3637,3.056,2.0304,2.5862,5.2878,4.0434,1.4292,3.599,2.1539,5.4367,1.8818,3.8021,0.86776,1.7236,0.93248,3.5539,1.4402,2.9434,2.0726,1.1227,1.9441,3.5268,2.2273,6.6267,1.3546,0.63118,1.1028,3.2083,1.6682,4.1022,1.1252,1.6574,1.8418,4.6716,40.862,2.9432,0,0.65393,2.1032,2.136,1.9095,3.8577,0.76742,0.81937,1.2474,8.6474,0,4.057,6.1581,9.5408,7.4842
3.736,10.732,3.3503,2.3057,1.7399,2.3736,3.0935,2.4701,3.2753,5.3515,9.7713,5.5288,24.764,32.88,4.9214,3.3338,5.5837,4.5398,-1.5591,3.277,7.1285,4.6405,3.5228,3.7462,1.5237,3.3284,-1.4261,2.4845,5.548,12.684,17.124,5.8059,8.4492,3.736,1.2254,3.0269,2.2472,7.5198,9.2187,7.076,10.841,13.107,1.4963,0.63322,0,0.82005,0.74619,2.2141,15.306,10.115,11.052,3.7333,3.3107,2.9492,2.4947,4.3044,1.3308,5.0455,9.168,5.0759,0.86206,6.3454,2.0217,11.434,5.9984,4.3079,7.2489,3.7637,2.8515,0.86776,1.7236,1.865,1.1846,5.7608,4.9056,1.0363,0,0,2.3512,3.3409,5.68,-0.90309,0.63118,1.1028,2.1389,0.8341,10.939,4.5008,4.1434,3.6836,1.5572,-1.7766,2.9432,0.68472,1.9618,4.2064,3.2041,4.7736,1.9288,1.5348,-0.81937,-1.2474,0,1.8875,2.0285,4.6186,3.1803,2.4947
5.9777,4.7696,5.5839,1.7293,1.16,1.7802,1.0312,1.6467,1.0918,4.4596,9.7713,3.6859,29.266,34.374,9.8429,0.83345,1.8612,1.8159,10.914,4.9155,12.831,2.7843,2.6421,1.4985,3.0475,1.6642,-1.4261,2.4845,1.8493,6.3421,19.264,13.934,13.277,1.4944,1.2254,6.0539,3.3708,7.5198,9.2187,8.2553,8.1308,16.02,2.4938,1.8997,1.2415,0,0.74619,0.55353,4.7097,-2.023,0,2.4889,3.3107,0.98305,2.4947,2.8696,3.9925,0.84092,0,1.0152,1.7241,1.0576,0,2.8585,-1.1997,7.5388,3.6245,1.8818,0.95052,0,0.86178,0.93248,1.1846,2.8804,0.98112,-1.0363,1.1227,2.9161,2.3512,-1.1136,1.8933,0.90309,0.63118,0,2.1389,0.8341,2.7348,4.5008,3.3148,0.92091,0,0,2.9432,0,1.9618,4.2064,4.2721,3.8189,0,1.5348,1.6387,2.4947,1.7295,0,2.0285,3.079,12.721,9.9789
8.2193,4.7696,8.9342,38.62,26.099,15.429,3.0935,1.6467,6.5507,14.271,17.1,11.979,29.266,37.363,1.6405,5.8342,4.6531,3.6319,1.5591,4.9155,7.1285,2.7843,-0.8807,5.994,-1.5237,1.6642,0,6.2112,11.096,14.798,14.983,9.2894,12.07,29.141,40.439,24.215,3.3708,5.8487,5.5312,18.869,20.327,23.302,32.419,24.696,16.76,0.82005,0.74619,1.6606,16.484,12.138,7.3681,3.7333,1.1036,6.8814,3.7421,4.3044,2.6617,6.7274,3.056,2.0304,2.5862,2.1151,3.0326,4.2877,2.3993,5.3849,363.35,348.14,254.74,2.6033,1.7236,0.93248,0,4.3206,2.9434,1.0363,1.1227,1.9441,14.107,5.5682,4.7333,3.1608,1.2624,1.1028,3.2083,1.6682,9.5718,0,2.4861,1.8418,4.6716,0,32.375,0.68472,1.3079,4.2064,1.068,3.8189,1.9288,1.5348,0.81937,1.2474,3.459,1.8875,4.057,6.1581,12.721,9.9789
7.4721,10.732,1.1168,0,1.16,0.59341,2.0623,4.1168,1.0918,2.6758,4.8856,3.6859,24.764,11.956,6.5619,2.5004,0,1.8159,1.5591,1.6385,2.8514,4.6405,-1.7614,1.4985,0,0,1.4261,2.4845,3.6986,8.4561,16.053,11.612,13.277,0.74721,1.2254,6.0539,8.9889,4.1776,7.375,11.793,4.0654,10.195,0.49876,1.2664,0.62074,0.82005,0,0,1.1774,5.0576,2.456,2.4889,1.1036,1.9661,2.4947,5.7392,3.9925,1.6818,1.0187,0,2.5862,1.0576,0,1.4292,1.1997,1.077,4.5306,0.94092,1.901,0,0.86178,1.865,1.1846,24.483,0.98112,1.0363,1.1227,0.97203,5.878,5.5682,3.7867,4.967,0,0.55141,1.0694,0,1.3674,0,2.4861,2.7627,3.1144,1.7766,1.4716,1.3694,0.65393,1.4021,0,0.95473,4.8221,1.5348,1.6387,2.4947,3.459,1.8875,4.057,3.079,4.7704,3.7421
4.4832,4.7696,6.7007,2.3057,2.8999,4.1538,11.343,4.9401,3.2753,-0.89192,9.7713,2.7644,29.266,49.32,8.2024,10.001,7.4449,2.7239,0,4.9155,5.7028,0.92811,-0.8807,2.2477,1.5237,1.6642,2.8521,3.7267,3.6986,6.3421,6.4213,20.901,42.246,2.9888,7.3526,7.5673,3.3708,3.3421,5.5312,11.793,12.196,142.73,2.4938,1.2664,1.2415,9.8406,2.2386,1.6606,11.774,8.0921,12.28,6.2222,2.2071,5.8983,2.4947,1.4348,1.3308,4.2046,5.0933,2.0304,1.7241,2.1151,2.0217,8.5754,4.7987,1.077,11.779,7.5273,6.6536,1.7355,0.86178,1.865,3.5539,5.7608,2.9434,0,1.1227,3.8881,8.2291,3.3409,9.4667,1.3546,1.8935,6.617,1.0694,0,12.307,4.5008,2.4861,4.6046,1.5572,1.7766,1.4716,0.68472,0.65393,0.70106,2.136,1.9095,2.8933,1.5348,0.81937,1.2474,5.1884,0,0,4.6186,4.7704,3.7421
